DriverNumber,Driver,Team,LapNumber,LapTime,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,Position
16,9,2,9.0,94.933,4.0,33.915,19.833,41.185,257.0,301.0,279.0,263.0,1,9.0,False,True,5.0
16,9,2,10.0,93.539,4.0,33.253,19.497,40.789,260.0,302.0,280.0,260.0,1,10.0,False,True,5.0
16,9,2,11.0,94.251,4.0,33.495,19.791,40.965,259.0,297.0,278.0,263.0,1,11.0,False,False,5.0
16,9,2,12.0,93.536,4.0,33.168,19.953,40.415,257.0,295.0,279.0,268.0,1,12.0,False,True,5.0
16,9,2,13.0,92.198,4.0,32.808,19.51,39.88,260.0,300.0,281.0,274.0,1,13.0,False,True,5.0
16,9,2,14.0,92.448,4.0,32.779,19.371,40.298,258.0,296.0,278.0,279.0,1,14.0,False,False,5.0
16,9,2,15.0,91.846,4.0,32.501,19.473,39.872,263.0,297.0,281.0,285.0,1,15.0,False,True,5.0
16,9,2,16.0,91.832,4.0,32.449,19.424,39.959,261.0,298.0,281.0,288.0,1,16.0,False,True,5.0
16,9,2,17.0,92.502,4.0,32.353,19.305,40.844,264.0,299.0,281.0,286.0,1,17.0,False,False,5.0
16,9,2,18.0,92.614,4.0,32.366,19.295,40.953,261.0,297.0,280.0,282.0,1,18.0,False,False,5.0
16,9,2,19.0,91.861,4.0,32.446,19.13,40.285,265.0,299.0,282.0,285.0,1,19.0,False,False,5.0
16,9,2,20.0,91.756,4.0,32.64,19.249,39.867,263.0,297.0,281.0,284.0,1,20.0,False,True,5.0
16,9,2,21.0,91.159,4.0,32.503,19.048,39.608,265.0,297.0,281.0,271.0,1,21.0,False,True,5.0
16,9,2,22.0,90.695,4.0,32.11,19.024,39.561,266.0,298.0,283.0,285.0,1,22.0,False,True,5.0
16,9,2,23.0,91.551,4.0,32.45,19.025,40.076,267.0,298.0,281.0,290.0,1,23.0,False,False,5.0
16,9,2,24.0,90.732,4.0,32.099,19.026,39.607,268.0,301.0,283.0,287.0,1,24.0,False,False,5.0
16,9,2,25.0,90.251,4.0,31.754,18.94,39.557,267.0,298.0,284.0,271.0,1,25.0,False,True,5.0
16,9,2,26.0,90.34,4.0,31.933,19.002,39.405,268.0,300.0,284.0,288.0,1,26.0,False,False,5.0
16,9,2,27.0,90.563,4.0,32.068,19.011,39.484,260.0,300.0,284.0,291.0,1,27.0,False,False,5.0
16,9,2,28.0,89.723,4.0,31.671,18.863,39.189,271.0,301.0,284.0,288.0,1,28.0,False,True,5.0
16,9,2,29.0,89.492,4.0,31.588,18.944,38.96,260.0,300.0,284.0,291.0,1,29.0,False,True,5.0
16,9,2,30.0,89.367,4.0,31.248,18.963,39.156,260.0,300.0,284.0,293.0,1,30.0,False,True,5.0
16,9,2,31.0,89.546,4.0,31.524,18.867,39.155,269.0,297.0,283.0,292.0,1,31.0,False,False,5.0
