DriverNumber,Driver,Team,LapNumber,LapTime,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,Position,lap_delta,position_change,cumulative_position_change,pit_stop,pit_stop_count,laps_in_stint,tyre_age_normalized,leader_lap_time,gap_to_leader,car_ahead_time,car_behind_time,gap_to_ahead,gap_to_behind,lap_time_percentile,team_avg_lap_time,gap_to_teammate,rolling_avg_lap_time_3,rolling_std_lap_time_3,rolling_avg_lap_time_5,rolling_std_lap_time_5,rolling_avg_lap_time_10,rolling_std_lap_time_10,rolling_avg_position_3,rolling_avg_position_5,rolling_std_sector1time_5,rolling_std_sector2time_5,rolling_std_sector3time_5,laps_completed,personal_bests_count,team_avg_position,team_best_position,best_lap_so_far,worst_lap_so_far,avg_lap_so_far,best_position_so_far,worst_position_so_far,race_progress,race_phase,race_phase_encoded,compound_age_ratio,fresh_tyre_numeric,speed_consistency,max_speed,min_speed,speed_range,speed_i1_to_fl_ratio,speed_improvement,driver_team_combo,driver_team_encoded,compound_life_interaction,position_stint_interaction
23,0,9,24.0,91.868,4.0,32.559,19.139,40.17,267.0,302.0,286.0,281.0,1,22.0,False,False,7.0,0.117999999999995,-0.0,3.0,False,1,20,0.7096774193548387,89.626,2.2419999999999902,91.38,91.852,0.48799999999999955,-0.015999999999991132,0.5882352941176471,91.868,0.0,91.89033333333333,0.15272960857593745,92.01259999999999,0.22911307251379417,92.43799999999999,0.5050430124683513,7.0,7.0,0.10226094073410857,0.08017293807759686,0.17349409211883057,21,13,7.0,7.0,91.75,142.084,101.43809523809523,7.0,10.0,0.42105263157894735,middle,1,0.5365853658536586,0,14.445299120013633,302.0,267.0,35.0,0.9303135888501742,19.0,0_9,0,22.0,28.0
23,0,9,25.0,91.014,4.0,32.264,19.137,39.613,270.0,304.0,286.0,272.0,1,23.0,False,True,7.0,-0.8539999999999992,-0.0,3.0,False,1,21,0.7419354838709677,89.295,1.718999999999994,91.38,90.86,-0.36599999999999966,-0.15399999999999636,0.47058823529411764,91.014,0.0,91.544,0.46276992123780464,91.7442,0.4269241150329862,92.2661,0.6617208961813862,7.0,7.0,0.15492804781517686,0.08947737144102003,0.2598080060354914,22,14,7.0,7.0,91.014,142.084,100.96427272727273,7.0,10.0,0.43859649122807015,middle,1,0.5609756097560976,0,15.705625319186328,304.0,270.0,34.0,0.9407665505226481,16.0,0_9,0,23.0,28.0
23,0,9,26.0,91.309,4.0,32.562,19.127,39.62,260.0,304.0,286.0,271.0,1,24.0,False,False,7.0,0.2950000000000017,-0.0,3.0,False,1,22,0.7741935483870968,89.133,2.176000000000002,91.205,91.302,0.1039999999999992,-0.006999999999990791,0.6470588235294118,91.309,0.0,91.397,0.4337476224746929,91.5988,0.42649818287618885,92.15059999999998,0.7214448773882545,7.0,7.0,0.1502274941541039,0.05248618865944221,0.30616335509028186,23,14,7.0,7.0,91.014,142.084,100.54447826086957,7.0,10.0,0.45614035087719296,middle,1,0.5853658536585366,0,19.085334683992315,304.0,260.0,44.0,0.9059233449477352,26.0,0_9,0,24.0,28.0
23,0,9,27.0,90.452,4.0,32.063,19.107,39.282,272.0,306.0,287.0,275.0,1,25.0,False,True,7.0,-0.8569999999999993,-0.0,3.0,False,1,23,0.8064516129032258,89.037,1.414999999999992,91.066,90.755,-0.6140000000000043,0.30299999999999727,0.29411764705882354,90.452,0.0,90.925,0.435376848261902,91.2786,0.575285841992204,91.88699999999999,0.8162255951762583,7.0,7.0,0.2511145157091042,0.022476654555219924,0.33668561002831215,24,15,7.0,7.0,90.452,142.084,100.12395833333333,7.0,10.0,0.47368421052631576,middle,1,0.6097560975609756,0,15.427248620541512,306.0,272.0,34.0,0.9444444444444444,15.0,0_9,0,25.0,28.0
23,0,9,28.0,90.332,4.0,32.112,19.035,39.185,260.0,304.0,287.0,283.0,1,26.0,False,True,7.0,-0.12000000000000455,-0.0,3.0,False,1,24,0.8387096774193549,88.629,1.7029999999999887,90.709,90.143,-0.37700000000000955,-0.18899999999999295,0.4117647058823529,90.332,0.0,90.69766666666665,0.5328192313869783,90.99499999999999,0.6315663068884122,91.6221,0.8508483935975167,7.0,7.0,0.23864932432297684,0.0432666153055051,0.38582314601398976,25,16,7.0,7.0,90.332,142.084,99.73227999999999,7.0,10.0,0.49122807017543857,middle,1,0.6341463414634146,0,18.119970566569176,304.0,260.0,44.0,0.9027777777777778,27.0,0_9,0,26.0,28.0
23,0,9,29.0,90.023,4.0,31.76,19.016,39.247,260.0,306.0,286.0,280.0,1,27.0,False,True,7.0,-0.3089999999999975,-0.0,3.0,False,1,25,0.8709677419354839,88.188,1.8349999999999937,90.031,90.127,-0.008000000000009777,0.1039999999999992,0.47058823529411764,90.023,0.0,90.269,0.22133007026271653,90.626,0.5237733288328527,91.3193,0.8242150541904116,7.0,7.0,0.2931845834961436,0.05525214927941312,0.2102172685583374,26,17,7.0,7.0,90.023,142.084,99.35884615384614,7.0,10.0,0.5087719298245614,middle,1,0.6585365853658537,0,18.93849694845572,306.0,260.0,46.0,0.9059233449477352,26.0,0_9,0,27.0,28.0
23,0,9,30.0,89.628,4.0,31.511,18.876,39.241,273.0,304.0,286.0,278.0,1,28.0,False,True,7.0,-0.394999999999996,-0.0,3.0,False,1,26,0.9032258064516129,88.032,1.5960000000000036,90.184,89.737,-0.5559999999999974,0.10899999999999466,0.35294117647058826,89.628,0.0,89.99433333333333,0.35287438747499456,90.3488,0.6242224763628987,91.04650000000001,0.8916604049616035,7.0,7.0,0.39656815303274334,0.0990590732845525,0.1740071837601176,27,18,7.0,7.0,89.628,142.084,98.99844444444444,7.0,10.0,0.5263157894736842,middle,1,0.6829268292682927,0,13.59840676942217,304.0,273.0,31.0,0.9512195121951219,13.0,0_9,0,28.0,28.0
23,0,9,31.0,90.053,4.0,31.829,19.026,39.198,272.0,303.0,285.0,291.0,1,29.0,False,False,7.0,0.42499999999999716,-0.0,3.0,False,1,27,0.9354838709677419,87.695,2.358000000000004,90.082,90.422,-0.028999999999996362,0.3689999999999998,0.5294117647058824,90.053,0.0,89.90133333333334,0.23718839207655548,90.0976,0.31961742755458555,90.84819999999999,0.867322034258093,7.0,7.0,0.2435928980898162,0.08405652859828533,0.03924665591011755,28,18,7.0,7.0,89.628,142.084,98.67896428571429,7.0,10.0,0.543859649122807,middle,1,0.7073170731707317,0,12.893796958227627,303.0,272.0,31.0,0.951048951048951,13.0,0_9,0,29.0,28.0
23,0,9,32.0,90.186,4.0,32.0,19.029,39.157,271.0,302.0,286.0,290.0,1,30.0,False,False,7.0,0.13300000000000978,-0.0,3.0,False,1,28,0.967741935483871,87.8,2.38600000000001,90.492,90.234,-0.3059999999999974,0.04799999999998761,0.6470588235294118,90.186,0.0,89.95566666666667,0.29145554264048745,90.0444,0.26300437258077614,90.6615,0.7752149881008723,7.0,7.0,0.23147202854728444,0.06765574624519548,0.038115613600296715,29,18,7.0,7.0,89.628,142.084,98.38610344827586,7.0,10.0,0.5614035087719298,middle,1,0.7317073170731707,0,12.789970028633114,302.0,271.0,31.0,0.9442508710801394,15.0,0_9,0,30.0,28.0
23,0,9,33.0,110.179,4.0,31.78,18.934,59.465,270.0,304.0,281.0,280.0,1,31.0,False,False,7.0,19.992999999999995,-0.0,3.0,False,1,29,1.0,87.495,22.683999999999997,110.651,110.479,-0.4719999999999942,0.29999999999999716,0.375,110.179,0.0,96.806,11.581548644287693,94.0138,9.039018292934077,92.5044,6.246721757138687,7.0,7.0,0.1757000284570016,0.06832422703546781,9.058048840672045,30,18,7.0,7.0,89.628,142.084,98.77919999999999,7.0,10.0,0.5789473684210527,middle,1,0.7560975609756098,0,14.38459824488215,304.0,270.0,34.0,0.9574468085106383,11.0,0_9,0,31.0,28.0
