DriverNumber,Driver,Team,LapNumber,LapTime,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,Position
16,5,2,73.0,76.219,2.0,19.958,35.883,20.378,202.0,189.0,261.0,281.0,0,72.0,True,False,1.0
16,5,2,74.0,76.105,2.0,19.924,35.853,20.328,200.0,191.0,262.0,282.0,0,73.0,True,False,1.0
16,5,2,75.0,76.387,2.0,19.84,36.038,20.509,203.0,188.0,262.0,282.0,0,74.0,True,False,1.0
16,5,2,76.0,76.808,2.0,20.175,36.346,20.287,202.0,187.0,259.0,281.0,0,75.0,True,False,1.0
16,5,2,77.0,76.933,2.0,20.067,36.196,20.67,200.0,188.0,259.0,277.0,0,76.0,True,False,1.0
16,5,2,78.0,78.636,2.0,20.278,36.319,22.039,196.0,184.0,209.0,277.0,0,77.0,True,False,1.0
81,7,4,1.0,2458.744,1.0,20.942500000000003,47.944,21.2755,174.0,86.0,259.0,277.0,1,2.0,False,False,6.0
81,7,4,3.0,84.953,2.0,23.96,38.571,22.422,179.0,171.0,252.0,271.0,0,3.0,False,True,2.0
81,7,4,4.0,82.314,2.0,21.687,38.788,21.839,170.0,171.0,261.0,275.0,0,4.0,False,True,2.0
81,7,4,5.0,82.019,2.0,21.435,38.378,22.206,184.0,175.0,260.0,275.0,0,5.0,False,True,2.0
81,7,4,6.0,81.354,2.0,21.409,38.129,21.816,181.0,179.0,262.0,275.0,0,6.0,False,True,2.0
81,7,4,7.0,80.808,2.0,21.207,37.68,21.921,185.0,176.0,262.0,276.0,0,7.0,False,True,2.0
81,7,4,8.0,81.058,2.0,21.425,37.957,21.676,181.0,181.0,262.0,274.0,0,8.0,False,False,2.0
81,7,4,9.0,79.906,2.0,21.181,37.382,21.343,189.0,181.0,262.0,273.0,0,9.0,False,True,2.0
81,7,4,10.0,80.89,2.0,21.262,37.97,21.658,179.0,176.0,255.0,275.0,0,10.0,False,False,2.0
81,7,4,11.0,80.898,2.0,21.439,37.991,21.468,168.0,181.0,261.0,276.0,0,11.0,False,False,2.0
81,7,4,12.0,80.135,2.0,21.21,37.442,21.483,188.0,180.0,262.0,277.0,0,12.0,False,False,2.0
81,7,4,13.0,78.745,2.0,20.677,36.996,21.072,189.0,182.0,263.0,276.0,0,13.0,False,True,2.0
81,7,4,14.0,80.014,2.0,21.241,37.715,21.058,175.0,185.0,264.0,276.0,0,14.0,False,False,2.0
81,7,4,15.0,80.264,2.0,20.828,38.137,21.299,186.0,178.0,255.0,274.0,0,15.0,False,False,2.0
81,7,4,16.0,79.829,2.0,20.949,37.351,21.529,190.0,184.0,262.0,278.0,0,16.0,False,False,2.0
81,7,4,17.0,80.028,2.0,20.967,37.697,21.364,186.0,179.0,263.0,274.0,0,17.0,False,False,2.0
81,7,4,18.0,79.832,2.0,21.157,37.357,21.318,189.0,188.0,262.0,277.0,0,18.0,False,False,2.0
81,7,4,19.0,79.179,2.0,20.809,37.085,21.285,195.0,188.0,261.0,277.0,0,19.0,False,False,2.0
81,7,4,20.0,79.055,2.0,20.712,37.118,21.225,190.0,186.0,256.0,276.0,0,20.0,False,False,2.0
81,7,4,21.0,78.601,2.0,20.387,36.969,21.245,195.0,185.0,255.0,276.0,0,21.0,False,True,2.0
81,7,4,22.0,78.585,2.0,20.647,36.89,21.048,194.0,186.0,257.0,276.0,0,22.0,False,True,2.0
81,7,4,23.0,78.658,2.0,20.334,37.06,21.264,193.0,185.0,256.0,276.0,0,23.0,False,False,2.0
81,7,4,24.0,78.636,2.0,20.402,36.969,21.265,192.0,183.0,256.0,276.0,0,24.0,False,False,2.0
81,7,4,25.0,78.784,2.0,20.563,37.104,21.117,194.0,182.0,256.0,277.0,0,25.0,False,False,2.0
81,7,4,26.0,78.44,2.0,20.567,37.026,20.847,193.0,189.0,258.0,277.0,0,26.0,False,True,2.0
81,7,4,27.0,78.523,2.0,20.578,36.875,21.07,193.0,187.0,257.0,277.0,0,27.0,False,False,2.0
81,7,4,28.0,78.791,2.0,20.568,37.127,21.096,192.0,184.0,256.0,278.0,0,28.0,False,False,2.0
81,7,4,29.0,79.01,2.0,20.396,37.42,21.194,194.0,186.0,255.0,277.0,0,29.0,False,False,2.0
81,7,4,30.0,79.396,2.0,20.878,37.438,21.08,188.0,186.0,257.0,278.0,0,30.0,False,False,2.0
81,7,4,31.0,78.449,2.0,20.602,36.817,21.03,192.0,189.0,264.0,279.0,0,31.0,False,False,2.0
81,7,4,32.0,78.969,2.0,20.636,37.017,21.316,193.0,184.0,264.0,279.0,0,32.0,False,False,2.0
81,7,4,33.0,79.06,2.0,20.753,37.224,21.083,193.0,186.0,257.0,279.0,0,33.0,False,False,2.0
81,7,4,34.0,78.978,2.0,20.604,37.316,21.058,194.0,186.0,257.0,279.0,0,34.0,False,False,2.0
81,7,4,35.0,78.605,2.0,20.611,36.941,21.053,193.0,187.0,258.0,280.0,0,35.0,False,False,2.0
81,7,4,36.0,78.882,2.0,20.535,37.128,21.219,192.0,186.0,258.0,280.0,0,36.0,False,False,2.0
81,7,4,37.0,78.612,2.0,20.579,36.889,21.144,191.0,187.0,258.0,282.0,0,37.0,False,False,2.0
81,7,4,38.0,78.731,2.0,20.572,37.176,20.983,194.0,187.0,258.0,282.0,0,38.0,False,False,2.0
81,7,4,39.0,78.362,2.0,20.4,36.952,21.01,198.0,188.0,260.0,283.0,0,39.0,False,True,2.0
81,7,4,40.0,78.951,2.0,20.474,37.163,21.314,192.0,186.0,260.0,283.0,0,40.0,False,False,2.0
81,7,4,41.0,78.846,2.0,20.64,36.985,21.221,193.0,187.0,267.0,281.0,0,41.0,False,False,2.0
81,7,4,42.0,79.795,2.0,20.515,37.657,21.623,183.0,183.0,263.0,281.0,0,42.0,False,False,2.0
81,7,4,43.0,78.198,2.0,20.58,36.779,20.839,196.0,191.0,259.0,278.0,0,43.0,False,True,2.0
81,7,4,44.0,78.277,2.0,20.56,36.952,20.765,197.0,191.0,257.0,277.0,0,44.0,False,False,2.0
81,7,4,45.0,78.082,2.0,20.433,36.655,20.994,199.0,188.0,258.0,277.0,0,45.0,False,True,2.0
81,7,4,46.0,78.623,2.0,20.42,37.147,21.056,197.0,188.0,257.0,278.0,0,46.0,False,False,2.0
81,7,4,47.0,78.399,2.0,20.48,36.871,21.048,195.0,190.0,257.0,279.0,0,47.0,False,False,2.0
81,7,4,48.0,78.395,2.0,20.406,37.005,20.984,193.0,189.0,258.0,278.0,0,48.0,False,False,2.0
81,7,4,49.0,78.136,2.0,20.416,36.774,20.946,196.0,189.0,258.0,279.0,0,49.0,False,False,2.0
81,7,4,50.0,78.35,2.0,20.434,36.767,21.149,198.0,189.0,259.0,279.0,0,50.0,False,False,2.0
81,7,4,51.0,77.909,2.0,20.289,36.853,20.767,193.0,190.0,262.0,279.0,0,51.0,False,True,2.0
81,7,4,52.0,78.214,2.0,20.475,36.918,20.821,188.0,189.0,259.0,279.0,0,52.0,False,False,2.0
81,7,4,53.0,77.609,2.0,20.197,36.647,20.765,198.0,191.0,260.0,278.0,0,53.0,False,True,2.0
81,7,4,54.0,77.362,2.0,20.138,36.581,20.643,200.0,193.0,261.0,279.0,0,54.0,False,True,2.0
81,7,4,55.0,77.445,2.0,20.28,36.42,20.745,201.0,191.0,259.0,279.0,0,55.0,False,False,2.0
81,7,4,56.0,77.456,2.0,20.141,36.593,20.722,203.0,192.0,259.0,278.0,0,56.0,False,False,2.0
81,7,4,57.0,77.3,2.0,20.171,36.449,20.68,198.0,193.0,259.0,277.0,0,57.0,False,True,2.0
81,7,4,58.0,77.344,2.0,20.138,36.58,20.626,204.0,193.0,259.0,278.0,0,58.0,False,False,2.0
