DriverNumber,Driver,Team,LapNumber,LapTime,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,Position,lap_delta,position_change,cumulative_position_change,pit_stop,pit_stop_count,laps_in_stint,tyre_age_normalized,leader_lap_time,gap_to_leader,car_ahead_time,car_behind_time,gap_to_ahead,gap_to_behind,lap_time_percentile,team_avg_lap_time,gap_to_teammate,rolling_avg_lap_time_3,rolling_std_lap_time_3,rolling_avg_lap_time_5,rolling_std_lap_time_5,rolling_avg_lap_time_10,rolling_std_lap_time_10,rolling_avg_position_3,rolling_avg_position_5,rolling_std_sector1time_5,rolling_std_sector2time_5,rolling_std_sector3time_5,laps_completed,personal_bests_count,team_avg_position,team_best_position,best_lap_so_far,worst_lap_so_far,avg_lap_so_far,best_position_so_far,worst_position_so_far,race_progress,race_phase,race_phase_encoded,compound_age_ratio,fresh_tyre_numeric,speed_consistency,max_speed,min_speed,speed_range,speed_i1_to_fl_ratio,speed_improvement,driver_team_combo,driver_team_encoded,compound_life_interaction,position_stint_interaction
23,0,8,21.0,80.937,2.0,21.465,38.094,21.378,193.0,174.0,257.0,274.0,0,20.0,True,False,9.0,0.5769999999999982,-0.0,4.0,False,1,20,0.2631578947368421,78.472,2.4650000000000034,80.557,79.876,0.37999999999999545,-1.0609999999999928,1.0,80.893,0.04399999999999693,80.51400000000001,0.3708139690616758,80.5442,0.46940355730264566,80.6937,0.4173703523079045,9.0,9.0,0.1233349098998429,0.33347818519348704,0.2076005780338014,21,8,11.5,9.0,80.042,2494.817,199.54490476190477,9.0,13.0,0.2692307692307692,early,0,0.25316455696202533,1,48.47336038141637,274.0,174.0,100.0,0.748062015503876,64.0,0_8,0,0.0,18.0
23,0,8,22.0,80.542,2.0,21.096,38.036,21.41,181.0,171.0,256.0,262.0,0,21.0,True,False,9.0,-0.394999999999996,-0.0,4.0,False,1,21,0.27631578947368424,78.585,1.9570000000000078,80.875,80.554,-0.3329999999999984,0.012000000000000455,0.4375,80.71950000000001,-0.1775000000000091,80.613,0.29497965972470225,80.4252,0.33880185892103465,80.6658,0.41724035157882244,9.0,9.0,0.14331189762194438,0.24974326817742334,0.18748013228064686,22,8,11.5,9.0,80.042,2494.817,194.1356818181818,9.0,13.0,0.28205128205128205,early,0,0.26582278481012656,1,48.155996511338024,262.0,171.0,91.0,0.7042801556420234,75.0,0_8,0,0.0,18.0
23,0,8,23.0,80.143,2.0,21.17,37.722,21.251,180.0,172.0,262.0,272.0,0,22.0,True,False,9.0,-0.3990000000000009,-0.0,4.0,False,1,22,0.2894736842105263,78.458,1.6850000000000023,80.45,81.306,-0.30700000000000216,1.1629999999999967,0.5,80.368,-0.22499999999999432,80.54066666666667,0.39700167881838483,80.44539999999999,0.31221034513345775,80.53810000000001,0.35090912069308716,9.0,9.0,0.14140120225798164,0.24044895508182376,0.18426068490041211,23,8,11.5,9.0,80.042,2494.817,189.17947826086956,9.0,13.0,0.2948717948717949,early,0,0.27848101265822783,1,52.79835856034415,272.0,172.0,100.0,0.6844106463878327,82.0,0_8,0,0.0,18.0
23,0,8,24.0,80.517,2.0,21.307,37.772,21.438,179.0,172.0,257.0,271.0,0,23.0,True,False,9.0,0.3739999999999952,-0.0,4.0,False,1,23,0.3026315789473684,78.568,1.948999999999998,80.386,80.949,0.13100000000000023,0.43200000000000216,0.75,80.45599999999999,0.06100000000000705,80.40066666666667,0.2234957113337546,80.4998,0.2915779477401676,80.5307,0.35044956823269624,9.0,9.0,0.14549398613001954,0.24119328348845212,0.15548954948795699,24,8,11.5,9.0,80.042,2494.817,184.65187500000002,9.0,13.0,0.3076923076923077,early,0,0.2911392405063291,1,51.493527101309866,271.0,172.0,99.0,0.6937984496124031,78.0,0_8,0,0.0,18.0
23,0,8,25.0,80.323,2.0,21.153,37.773,21.397,186.0,174.0,256.0,276.0,0,24.0,True,False,9.0,-0.19400000000000261,-0.0,4.0,False,1,24,0.3157894736842105,78.537,1.7859999999999872,80.329,80.372,-0.006000000000000227,0.049000000000006594,0.5,80.613,-0.29000000000000625,80.32766666666667,0.18704366598353936,80.4924,0.2964418992119135,80.5039,0.3555363552078442,9.0,9.0,0.1485789352499283,0.17190636986436222,0.07256514314716611,25,8,11.5,9.0,80.042,2494.817,180.47871999999998,9.0,13.0,0.32051282051282054,early,0,0.3037974683544304,1,50.556898639058154,276.0,174.0,102.0,0.7237354085603113,70.0,0_8,0,0.0,18.0
23,0,8,26.0,80.463,2.0,21.302,37.698,21.463,183.0,175.0,256.0,275.0,0,25.0,True,False,9.0,0.14000000000000057,-0.0,4.0,False,1,25,0.32894736842105265,78.088,2.375,80.448,80.593,0.015000000000000568,0.13000000000000966,0.5625,80.696,-0.2330000000000041,80.43433333333333,0.10012658480439467,80.3976,0.1656586840716199,80.4709,0.34072779928823727,9.0,9.0,0.0943678970837166,0.13573577273490042,0.0827447883553305,26,8,11.5,9.0,80.042,2494.817,176.63196153846152,9.0,13.0,0.3333333333333333,middle,1,0.31645569620253167,1,50.645006334945464,275.0,175.0,100.0,0.7120622568093385,73.0,0_8,0,0.0,18.0
23,0,8,27.0,80.509,2.0,21.314,37.738,21.457,180.0,170.0,256.0,277.0,0,26.0,True,False,9.0,0.04600000000000648,-0.0,4.0,False,1,26,0.34210526315789475,78.351,2.1580000000000013,80.286,80.521,0.22299999999999898,0.012000000000000455,0.625,80.87,-0.3610000000000042,80.43166666666667,0.0968779282633126,80.39099999999999,0.15899056452613514,80.40809999999999,0.2501517092730687,9.0,9.0,0.08039713925260389,0.032416045408698205,0.08784190344003427,27,8,11.5,9.0,80.042,2494.817,173.07185185185185,9.0,13.0,0.34615384615384615,middle,1,0.3291139240506329,1,53.67417131793156,277.0,170.0,107.0,0.7003891050583657,76.0,0_8,0,0.0,18.0
23,0,8,28.0,79.51,2.0,21.281,37.151,21.078,191.0,179.0,263.0,278.0,0,27.0,True,True,9.0,-0.9989999999999952,-0.0,4.0,False,1,27,0.35526315789473684,78.587,0.9230000000000018,80.184,80.229,-0.6739999999999924,0.7189999999999941,0.5,80.557,-1.046999999999997,80.16066666666667,0.5639630599467579,80.2644,0.4288447266882306,80.3549,0.3662778087842401,9.0,9.0,0.06732235884164013,0.2675243914112032,0.1633839037358604,28,9,11.5,9.0,79.51,2494.817,169.73035714285714,9.0,13.0,0.358974358974359,middle,1,0.34177215189873417,1,49.98249693642766,278.0,179.0,99.0,0.7234848484848485,72.0,0_8,0,0.0,18.0
23,0,8,29.0,80.271,2.0,21.124,37.342,21.805,186.0,183.0,253.0,278.0,0,28.0,True,False,9.0,0.7609999999999957,-0.0,4.0,False,1,28,0.3684210526315789,78.624,1.6470000000000056,79.837,79.376,0.4339999999999975,-0.894999999999996,0.6875,80.80250000000001,-0.5315000000000083,80.09666666666668,0.5218182949882976,80.21520000000001,0.40612953550350306,80.3575,0.3655024698001466,9.0,9.0,0.08928997704111383,0.2779303869675516,0.2583292472794515,29,9,11.5,9.0,79.51,2494.817,166.6455517241379,9.0,13.0,0.3717948717948718,middle,1,0.35443037974683544,1,47.88179890800539,278.0,183.0,95.0,0.7322834645669292,67.0,0_8,0,0.0,18.0
23,0,8,30.0,81.439,2.0,21.906,38.215,21.318,193.0,174.0,255.0,272.0,0,29.0,True,False,9.0,1.1679999999999922,-0.0,4.0,False,1,29,0.3815789473684211,77.326,4.1129999999999995,80.495,81.764,0.9439999999999884,0.32500000000000284,0.875,81.1395,0.29949999999999477,80.40666666666665,0.9716297303935166,80.4384,0.6886107751178081,80.4654,0.5006152213771232,9.0,9.0,0.30095979797973366,0.4095396195729247,0.26397102113673027,30,9,11.5,9.0,79.51,2494.817,163.80533333333332,9.0,13.0,0.38461538461538464,middle,1,0.3670886075949367,1,47.346242371139304,272.0,174.0,98.0,0.75390625,62.0,0_8,0,0.0,18.0
